state,date,biometric,demographic,enrolment,total
Orissa,2025-11-01,639.0,213.0,21.0,873.0
Orissa,2025-11-02,190.0,129.0,103.0,422.0
Orissa,2025-11-03,448.0,482.0,24.0,954.0
Orissa,2025-11-04,319.0,531.0,5.0,855.0
Orissa,2025-11-05,142.0,160.0,39.0,341.0
Orissa,2025-11-06,321.0,479.0,29.0,829.0
Orissa,2025-11-07,797.0,337.0,32.0,1166.0
Orissa,2025-11-08,431.0,333.0,42.0,806.0
Orissa,2025-11-09,30.0,26.0,43.0,99.0
Orissa,2025-11-10,447.0,374.0,38.0,859.0
Orissa,2025-11-11,267.0,238.0,27.0,532.0
Orissa,2025-11-12,540.0,315.0,22.0,877.0
Orissa,2025-11-13,384.0,272.0,19.0,675.0
Orissa,2025-11-14,326.0,255.0,22.0,603.0
Orissa,2025-11-15,298.0,361.0,66.0,725.0
Orissa,2025-11-16,68.0,111.0,73.0,252.0
Orissa,2025-11-17,241.0,370.0,23.0,634.0
Orissa,2025-11-18,425.0,376.0,75.0,876.0
Orissa,2025-11-19,444.0,304.0,110.0,858.0
Orissa,2025-11-25,391.0,82.0,63.0,536.0
Orissa,2025-12-15,307.0,177.0,135.0,619.0
Orissa,2025-12-22,0.0,303.0,122.0,425.0
Orissa,2025-12-23,0.0,607.0,69.0,676.0
Orissa,2025-12-25,541.0,208.0,44.0,793.0
Orissa,2025-12-26,490.0,574.0,24.0,1088.0
Orissa,2025-12-27,358.0,587.0,34.0,979.0
Orissa,2025-12-28,170.0,263.0,68.0,501.0
Orissa,2025-12-29,316.0,225.0,24.0,565.0
Pondicherry,2025-04-01,2026.0,0.0,0.0,2026.0
Pondicherry,2025-05-01,2310.0,0.0,0.0,2310.0
Pondicherry,2025-06-01,2364.0,0.0,0.0,2364.0
Pondicherry,2025-07-01,2906.0,0.0,0.0,2906.0
Pondicherry,2025-09-01,306.0,128.0,48.0,482.0
Pondicherry,2025-09-02,308.0,73.0,37.0,418.0
Pondicherry,2025-09-03,273.0,86.0,27.0,386.0
Pondicherry,2025-09-04,388.0,57.0,42.0,487.0
Pondicherry,2025-09-05,123.0,44.0,0.0,167.0
Pondicherry,2025-09-06,165.0,57.0,13.0,235.0
Pondicherry,2025-09-07,7.0,1.0,1.0,9.0
Pondicherry,2025-09-08,385.0,138.0,24.0,547.0
Pondicherry,2025-09-09,354.0,111.0,48.0,513.0
Pondicherry,2025-09-10,300.0,117.0,33.0,450.0
Pondicherry,2025-09-11,255.0,95.0,14.0,364.0
Pondicherry,2025-09-12,325.0,128.0,19.0,472.0
Pondicherry,2025-09-13,271.0,117.0,12.0,400.0
Pondicherry,2025-09-14,4.0,3.0,0.0,7.0
Pondicherry,2025-09-15,360.0,152.0,20.0,532.0
Pondicherry,2025-09-16,361.0,129.0,14.0,504.0
Pondicherry,2025-09-17,306.0,91.0,15.0,412.0
Pondicherry,2025-09-18,306.0,166.0,10.0,482.0
Pondicherry,2025-09-19,295.0,87.0,12.0,394.0
Pondicherry,2025-09-20,271.0,87.0,19.0,377.0
Pondicherry,2025-10-13,1.0,31.0,9.0,41.0
Pondicherry,2025-10-15,154.0,135.0,14.0,303.0
Pondicherry,2025-10-16,139.0,132.0,6.0,277.0
Pondicherry,2025-10-17,201.0,46.0,13.0,260.0
Pondicherry,2025-10-18,176.0,25.0,18.0,219.0
Pondicherry,2025-10-19,195.0,51.0,17.0,263.0
Pondicherry,2025-10-20,8.0,13.0,2.0,23.0
Pondicherry,2025-10-21,9.0,9.0,4.0,22.0
Pondicherry,2025-10-22,0.0,3.0,0.0,3.0
Pondicherry,2025-10-23,0.0,2.0,0.0,2.0
Pondicherry,2025-10-24,125.0,128.0,12.0,265.0
Pondicherry,2025-10-25,263.0,124.0,22.0,409.0
Pondicherry,2025-10-26,252.0,100.0,20.0,372.0
Pondicherry,2025-10-27,143.0,40.0,20.0,203.0
Pondicherry,2025-10-28,117.0,41.0,15.0,173.0
Pondicherry,2025-10-29,228.0,133.0,7.0,368.0
Pondicherry,2025-10-30,194.0,85.0,28.0,307.0
Pondicherry,2025-10-31,198.0,139.0,30.0,367.0
Pondicherry,2025-11-01,277.0,42.0,20.0,339.0
Pondicherry,2025-11-02,181.0,31.0,18.0,230.0
Pondicherry,2025-11-03,202.0,136.0,18.0,356.0
Pondicherry,2025-11-04,157.0,160.0,0.0,317.0
Pondicherry,2025-11-05,285.0,82.0,27.0,394.0
Pondicherry,2025-11-06,203.0,93.0,9.0,305.0
Pondicherry,2025-11-07,528.0,154.0,16.0,698.0
Pondicherry,2025-11-08,268.0,113.0,36.0,417.0
Pondicherry,2025-11-09,41.0,23.0,10.0,74.0
Pondicherry,2025-11-10,287.0,123.0,23.0,433.0
Pondicherry,2025-11-11,250.0,96.0,22.0,368.0
Pondicherry,2025-11-12,356.0,67.0,34.0,457.0
Pondicherry,2025-11-13,248.0,82.0,28.0,358.0
Pondicherry,2025-11-14,185.0,62.0,30.0,277.0
Pondicherry,2025-11-15,190.0,99.0,8.0,297.0
Pondicherry,2025-11-16,69.0,14.0,14.0,97.0
Pondicherry,2025-11-17,123.0,93.0,9.0,225.0
Pondicherry,2025-11-18,267.0,83.0,19.0,369.0
Pondicherry,2025-11-19,175.0,116.0,18.0,309.0
Pondicherry,2025-11-25,219.0,15.0,21.0,255.0
Pondicherry,2025-12-15,110.0,42.0,23.0,175.0
Pondicherry,2025-12-22,0.0,54.0,10.0,64.0
Pondicherry,2025-12-23,1.0,166.0,16.0,183.0
Pondicherry,2025-12-25,254.0,60.0,7.0,321.0
Pondicherry,2025-12-26,181.0,95.0,15.0,291.0
Pondicherry,2025-12-27,173.0,113.0,15.0,301.0
Pondicherry,2025-12-28,52.0,45.0,14.0,111.0
Pondicherry,2025-12-29,105.0,22.0,11.0,138.0
Puducherry,2025-04-01,3616.0,0.0,0.0,3616.0
Puducherry,2025-05-01,4309.0,453.0,0.0,4762.0
Puducherry,2025-06-01,4198.0,0.0,0.0,4198.0
Puducherry,2025-07-01,5099.0,2012.0,0.0,7111.0
Puducherry,2025-09-01,414.0,241.0,56.0,711.0
Puducherry,2025-09-02,383.0,147.0,47.0,577.0
Puducherry,2025-09-03,391.0,147.0,38.0,576.0
Puducherry,2025-09-04,406.0,210.0,23.0,639.0
Puducherry,2025-09-05,260.0,127.0,3.0,390.0
Puducherry,2025-09-06,383.0,176.0,13.0,572.0
Puducherry,2025-09-07,10.0,12.0,1.0,23.0
Puducherry,2025-09-08,638.0,273.0,30.0,941.0
Puducherry,2025-09-09,459.0,280.0,40.0,779.0
Puducherry,2025-09-10,412.0,241.0,33.0,686.0
Puducherry,2025-09-11,442.0,336.0,22.0,800.0
Puducherry,2025-09-12,445.0,242.0,25.0,712.0
Puducherry,2025-09-13,625.0,309.0,16.0,950.0
Puducherry,2025-09-14,5.0,8.0,3.0,16.0
Puducherry,2025-09-15,470.0,277.0,27.0,774.0
Puducherry,2025-09-16,417.0,273.0,16.0,706.0
Puducherry,2025-09-17,336.0,306.0,23.0,665.0
Puducherry,2025-09-18,444.0,263.0,13.0,720.0
Puducherry,2025-09-19,381.0,132.0,17.0,530.0
Puducherry,2025-09-20,501.0,253.0,16.0,770.0
Puducherry,2025-10-13,3.0,27.0,18.0,48.0
Puducherry,2025-10-15,174.0,277.0,20.0,471.0
Puducherry,2025-10-16,146.0,417.0,14.0,577.0
Puducherry,2025-10-17,273.0,87.0,14.0,374.0
Puducherry,2025-10-18,318.0,28.0,17.0,363.0
Puducherry,2025-10-19,275.0,168.0,20.0,463.0
Puducherry,2025-10-20,21.0,86.0,6.0,113.0
Puducherry,2025-10-21,21.0,45.0,6.0,72.0
Puducherry,2025-10-22,1.0,8.0,0.0,9.0
Puducherry,2025-10-23,1.0,29.0,0.0,30.0
Puducherry,2025-10-24,225.0,253.0,15.0,493.0
Puducherry,2025-10-25,459.0,205.0,28.0,692.0
Puducherry,2025-10-26,282.0,334.0,38.0,654.0
Puducherry,2025-10-27,218.0,282.0,33.0,533.0
Puducherry,2025-10-28,154.0,146.0,26.0,326.0
Puducherry,2025-10-29,258.0,112.0,7.0,377.0
Puducherry,2025-10-30,224.0,203.0,35.0,462.0
Puducherry,2025-10-31,187.0,304.0,39.0,530.0
Puducherry,2025-11-01,300.0,209.0,24.0,533.0
Puducherry,2025-11-02,217.0,193.0,22.0,432.0
Puducherry,2025-11-03,254.0,343.0,27.0,624.0
Puducherry,2025-11-04,272.0,174.0,0.0,446.0
Puducherry,2025-11-05,270.0,230.0,41.0,541.0
Puducherry,2025-11-06,173.0,468.0,14.0,655.0
Puducherry,2025-11-07,398.0,344.0,29.0,771.0
Puducherry,2025-11-08,337.0,234.0,40.0,611.0
Puducherry,2025-11-09,43.0,58.0,19.0,120.0
Puducherry,2025-11-10,303.0,262.0,33.0,598.0
Puducherry,2025-11-11,260.0,149.0,17.0,426.0
Puducherry,2025-11-12,367.0,259.0,39.0,665.0
Puducherry,2025-11-13,281.0,196.0,30.0,507.0
Puducherry,2025-11-14,191.0,143.0,43.0,377.0
Puducherry,2025-11-15,238.0,369.0,22.0,629.0
Puducherry,2025-11-16,105.0,128.0,22.0,255.0
Puducherry,2025-11-17,129.0,256.0,10.0,395.0
Puducherry,2025-11-18,413.0,163.0,21.0,597.0
Puducherry,2025-11-19,183.0,108.0,25.0,316.0
Puducherry,2025-11-25,367.0,113.0,24.0,504.0
Puducherry,2025-12-15,150.0,56.0,35.0,241.0
Puducherry,2025-12-22,0.0,168.0,14.0,182.0
Puducherry,2025-12-23,5.0,452.0,20.0,477.0
Puducherry,2025-12-25,394.0,95.0,16.0,505.0
Puducherry,2025-12-26,260.0,327.0,13.0,600.0
Puducherry,2025-12-27,289.0,363.0,44.0,696.0
Puducherry,2025-12-28,118.0,293.0,26.0,437.0
Puducherry,2025-12-29,195.0,131.0,38.0,364.0
Punjab,2025-04-01,212563.0,24839.0,5753.0,243155.0
Punjab,2025-05-01,194508.0,40724.0,3767.0,238999.0
Punjab,2025-06-01,221505.0,43206.0,2742.0,267453.0
Punjab,2025-07-01,277717.0,120896.0,8511.0,407124.0
Punjab,2025-09-01,5940.0,5606.0,618.0,12164.0
Punjab,2025-09-02,5042.0,3660.0,699.0,9401.0
Punjab,2025-09-03,6819.0,4335.0,749.0,11903.0
Punjab,2025-09-04,6260.0,5420.0,730.0,12410.0
Punjab,2025-09-05,7744.0,8510.0,839.0,17093.0
Punjab,2025-09-06,5165.0,4743.0,804.0,10712.0
Punjab,2025-09-07,244.0,436.0,51.0,731.0
Punjab,2025-09-08,10733.0,7560.0,1194.0,19487.0
Punjab,2025-09-09,8012.0,7236.0,1198.0,16446.0
Punjab,2025-09-10,6954.0,6210.0,1297.0,14461.0
Punjab,2025-09-11,8671.0,7338.0,1139.0,17148.0
Punjab,2025-09-12,8579.0,7857.0,1083.0,17519.0
Punjab,2025-09-13,7411.0,7616.0,922.0,15949.0
Punjab,2025-09-14,331.0,411.0,57.0,799.0
Punjab,2025-09-15,8797.0,7424.0,995.0,17216.0
Punjab,2025-09-16,9199.0,6952.0,1045.0,17196.0
Punjab,2025-09-17,9146.0,8707.0,1026.0,18879.0
Punjab,2025-09-18,8839.0,8106.0,1068.0,18013.0
Punjab,2025-09-19,8471.0,5703.0,978.0,15152.0
Punjab,2025-09-20,7202.0,6274.0,769.0,14245.0
Punjab,2025-10-13,351.0,3791.0,1064.0,5206.0
Punjab,2025-10-15,5417.0,6497.0,1006.0,12920.0
Punjab,2025-10-16,5586.0,11344.0,547.0,17477.0
Punjab,2025-10-17,8013.0,4895.0,933.0,13841.0
Punjab,2025-10-18,7695.0,2314.0,950.0,10959.0
Punjab,2025-10-19,6781.0,3589.0,648.0,11018.0
Punjab,2025-10-20,282.0,1288.0,76.0,1646.0
Punjab,2025-10-21,595.0,1162.0,189.0,1946.0
Punjab,2025-10-22,24.0,297.0,2.0,323.0
Punjab,2025-10-23,261.0,651.0,6.0,918.0
Punjab,2025-10-24,4401.0,6959.0,275.0,11635.0
Punjab,2025-10-25,12361.0,9031.0,489.0,21881.0
Punjab,2025-10-26,9901.0,7746.0,307.0,17954.0
Punjab,2025-10-27,5830.0,3774.0,224.0,9828.0
Punjab,2025-10-28,4816.0,6003.0,490.0,11309.0
Punjab,2025-10-29,5375.0,8772.0,361.0,14508.0
Punjab,2025-10-30,13668.0,4327.0,1576.0,19571.0
Punjab,2025-10-31,10625.0,9729.0,1456.0,21810.0
Punjab,2025-11-01,11171.0,6561.0,1206.0,18938.0
Punjab,2025-11-02,3624.0,1740.0,2036.0,7400.0
Punjab,2025-11-03,7342.0,9292.0,384.0,17018.0
Punjab,2025-11-04,5913.0,6938.0,6.0,12857.0
Punjab,2025-11-05,3451.0,3037.0,990.0,7478.0
Punjab,2025-11-06,4888.0,8609.0,432.0,13929.0
Punjab,2025-11-07,14032.0,7370.0,384.0,21786.0
Punjab,2025-11-08,6899.0,4587.0,671.0,12157.0
Punjab,2025-11-09,2098.0,863.0,776.0,3737.0
Punjab,2025-11-10,6753.0,6267.0,676.0,13696.0
Punjab,2025-11-11,8478.0,5927.0,703.0,15108.0
Punjab,2025-11-12,8567.0,6539.0,444.0,15550.0
Punjab,2025-11-13,8884.0,4856.0,419.0,14159.0
Punjab,2025-11-14,8637.0,5438.0,423.0,14498.0
Punjab,2025-11-15,6799.0,7191.0,880.0,14870.0
Punjab,2025-11-16,2310.0,1944.0,760.0,5014.0
Punjab,2025-11-17,2287.0,6377.0,807.0,9471.0
Punjab,2025-11-18,11653.0,5511.0,992.0,18156.0
Punjab,2025-11-19,6747.0,5993.0,1700.0,14440.0
Punjab,2025-11-25,10322.0,598.0,442.0,11362.0
Punjab,2025-12-15,5626.0,4058.0,2030.0,11714.0
Punjab,2025-12-22,0.0,2217.0,1518.0,3735.0
Punjab,2025-12-23,7.0,9118.0,784.0,9909.0
Punjab,2025-12-25,10385.0,2456.0,668.0,13509.0
Punjab,2025-12-26,8237.0,6682.0,510.0,15429.0
Punjab,2025-12-27,4290.0,6199.0,318.0,10807.0
Punjab,2025-12-28,3235.0,3661.0,198.0,7094.0
Punjab,2025-12-29,5415.0,3905.0,523.0,9843.0
Raja Annamalai Puram,2025-12-26,0.0,1.0,0.0,1.0
Rajasthan,2025-04-01,376914.0,137361.0,16842.0,531117.0
Rajasthan,2025-05-01,324061.0,72904.0,2961.0,399926.0
Rajasthan,2025-06-01,416695.0,65449.0,6616.0,488760.0
Rajasthan,2025-07-01,650116.0,138009.0,28786.0,816911.0
Rajasthan,2025-09-01,24299.0,15688.0,4823.0,44810.0
Rajasthan,2025-09-02,17371.0,10272.0,4823.0,32466.0
Rajasthan,2025-09-03,32012.0,13782.0,5463.0,51257.0
Rajasthan,2025-09-04,19993.0,13953.0,5152.0,39098.0
Rajasthan,2025-09-05,13023.0,12698.0,2531.0,28252.0
Rajasthan,2025-09-06,23362.0,9419.0,4150.0,36931.0
Rajasthan,2025-09-07,4293.0,3808.0,1592.0,9693.0
Rajasthan,2025-09-08,60825.0,19573.0,6437.0,86835.0
Rajasthan,2025-09-09,57795.0,21026.0,7636.0,86457.0
Rajasthan,2025-09-10,45754.0,18457.0,7692.0,71903.0
Rajasthan,2025-09-11,53988.0,16811.0,6326.0,77125.0
Rajasthan,2025-09-12,51610.0,19810.0,7106.0,78526.0
Rajasthan,2025-09-13,37484.0,17381.0,5514.0,60379.0
Rajasthan,2025-09-14,6166.0,2686.0,1651.0,10503.0
Rajasthan,2025-09-15,55147.0,16114.0,5106.0,76367.0
Rajasthan,2025-09-16,47735.0,16765.0,5990.0,70490.0
Rajasthan,2025-09-17,41058.0,21028.0,5994.0,68080.0
Rajasthan,2025-09-18,38739.0,19344.0,5837.0,63920.0
Rajasthan,2025-09-19,34669.0,12447.0,5272.0,52388.0
Rajasthan,2025-09-20,25632.0,12219.0,3667.0,41518.0
Rajasthan,2025-10-13,23.0,7987.0,5724.0,13734.0
Rajasthan,2025-10-15,21422.0,15038.0,3368.0,39828.0
Rajasthan,2025-10-16,14765.0,16954.0,1852.0,33571.0
Rajasthan,2025-10-17,11569.0,8242.0,4980.0,24791.0
Rajasthan,2025-10-18,16239.0,2247.0,2735.0,21221.0
Rajasthan,2025-10-19,8899.0,8946.0,2626.0,20471.0
Rajasthan,2025-10-20,580.0,2352.0,571.0,3503.0
Rajasthan,2025-10-21,802.0,1647.0,203.0,2652.0
Rajasthan,2025-10-22,77.0,375.0,7.0,459.0
Rajasthan,2025-10-23,600.0,1085.0,16.0,1701.0
Rajasthan,2025-10-24,9776.0,9656.0,1171.0,20603.0
Rajasthan,2025-10-25,8482.0,14825.0,2477.0,25784.0
Rajasthan,2025-10-26,14958.0,16065.0,1281.0,32304.0
Rajasthan,2025-10-27,14208.0,4683.0,1175.0,20066.0
Rajasthan,2025-10-28,9430.0,10225.0,2395.0,22050.0
Rajasthan,2025-10-29,14023.0,15526.0,2241.0,31790.0
Rajasthan,2025-10-30,13297.0,11392.0,7499.0,32188.0
Rajasthan,2025-10-31,10567.0,19429.0,3597.0,33593.0
Rajasthan,2025-11-01,19457.0,15127.0,628.0,35212.0
Rajasthan,2025-11-02,20237.0,6257.0,6528.0,33022.0
Rajasthan,2025-11-03,26777.0,20757.0,1595.0,49129.0
Rajasthan,2025-11-04,1391.0,18246.0,76.0,19713.0
Rajasthan,2025-11-05,15029.0,9491.0,5501.0,30021.0
Rajasthan,2025-11-06,23833.0,21573.0,3257.0,48663.0
Rajasthan,2025-11-07,17621.0,19055.0,2511.0,39187.0
Rajasthan,2025-11-08,13689.0,16235.0,3169.0,33093.0
Rajasthan,2025-11-09,20059.0,3581.0,3108.0,26748.0
Rajasthan,2025-11-10,30858.0,18232.0,4450.0,53540.0
Rajasthan,2025-11-11,32631.0,14594.0,2229.0,49454.0
Rajasthan,2025-11-12,20356.0,12512.0,2775.0,35643.0
Rajasthan,2025-11-13,28235.0,14045.0,3172.0,45452.0
Rajasthan,2025-11-14,10077.0,15118.0,2729.0,27924.0
Rajasthan,2025-11-15,11954.0,17989.0,7238.0,37181.0
Rajasthan,2025-11-16,23626.0,3726.0,4689.0,32041.0
Rajasthan,2025-11-17,22548.0,10777.0,1998.0,35323.0
Rajasthan,2025-11-18,23685.0,13184.0,4471.0,41340.0
Rajasthan,2025-11-19,9798.0,21406.0,9913.0,41117.0
Rajasthan,2025-11-25,30872.0,4270.0,4315.0,39457.0
Rajasthan,2025-12-15,13379.0,14536.0,8639.0,36554.0
Rajasthan,2025-12-22,3.0,13525.0,5425.0,18953.0
Rajasthan,2025-12-23,25.0,22265.0,2295.0,24585.0
Rajasthan,2025-12-25,27967.0,15812.0,3244.0,47023.0
Rajasthan,2025-12-26,40796.0,26472.0,3432.0,70700.0
Rajasthan,2025-12-27,23558.0,22953.0,2668.0,49179.0
Rajasthan,2025-12-28,13745.0,11846.0,4374.0,29965.0
Rajasthan,2025-12-29,19076.0,10158.0,3412.0,32646.0
Sikkim,2025-04-01,4536.0,0.0,176.0,4712.0
Sikkim,2025-05-01,2972.0,0.0,0.0,2972.0
Sikkim,2025-06-01,2057.0,0.0,0.0,2057.0
Sikkim,2025-07-01,2450.0,0.0,431.0,2881.0
Sikkim,2025-09-01,129.0,483.0,49.0,661.0
Sikkim,2025-09-02,96.0,556.0,54.0,706.0
Sikkim,2025-09-03,125.0,500.0,44.0,669.0
Sikkim,2025-09-04,70.0,365.0,49.0,484.0
Sikkim,2025-09-05,82.0,479.0,24.0,585.0
Sikkim,2025-09-06,21.0,82.0,5.0,108.0
Sikkim,2025-09-07,2.0,0.0,0.0,2.0
Sikkim,2025-09-08,98.0,368.0,46.0,512.0
Sikkim,2025-09-09,133.0,512.0,38.0,683.0
Sikkim,2025-09-10,177.0,218.0,19.0,414.0
Sikkim,2025-09-11,143.0,331.0,24.0,498.0
Sikkim,2025-09-12,206.0,275.0,37.0,518.0
Sikkim,2025-09-13,103.0,255.0,44.0,402.0
Sikkim,2025-09-14,0.0,8.0,2.0,10.0
Sikkim,2025-09-15,103.0,181.0,24.0,308.0
Sikkim,2025-09-16,63.0,169.0,36.0,268.0
Sikkim,2025-09-17,47.0,134.0,16.0,197.0
Sikkim,2025-09-18,83.0,324.0,36.0,443.0
Sikkim,2025-09-19,74.0,195.0,29.0,298.0
Sikkim,2025-09-20,87.0,100.0,37.0,224.0
Sikkim,2025-10-13,0.0,179.0,39.0,218.0
Sikkim,2025-10-15,94.0,285.0,32.0,411.0
Sikkim,2025-10-16,110.0,265.0,22.0,397.0
Sikkim,2025-10-17,108.0,84.0,42.0,234.0
Sikkim,2025-10-18,69.0,26.0,31.0,126.0
Sikkim,2025-10-19,130.0,89.0,22.0,241.0
Sikkim,2025-10-20,4.0,17.0,3.0,24.0
Sikkim,2025-10-21,2.0,16.0,1.0,19.0
Sikkim,2025-10-22,0.0,1.0,0.0,1.0
Sikkim,2025-10-23,1.0,13.0,0.0,14.0
Sikkim,2025-10-24,46.0,76.0,14.0,136.0
Sikkim,2025-10-25,120.0,61.0,22.0,203.0
Sikkim,2025-10-26,103.0,86.0,8.0,197.0
Sikkim,2025-10-27,29.0,40.0,4.0,73.0
Sikkim,2025-10-28,33.0,135.0,8.0,176.0
Sikkim,2025-10-29,40.0,165.0,2.0,207.0
Sikkim,2025-10-30,155.0,91.0,55.0,301.0
Sikkim,2025-10-31,123.0,228.0,21.0,372.0
Sikkim,2025-11-01,87.0,154.0,14.0,255.0
Sikkim,2025-11-02,48.0,57.0,25.0,130.0
Sikkim,2025-11-03,84.0,241.0,13.0,338.0
Sikkim,2025-11-04,58.0,284.0,2.0,344.0
Sikkim,2025-11-05,176.0,163.0,42.0,381.0
Sikkim,2025-11-06,192.0,279.0,25.0,496.0
Sikkim,2025-11-07,233.0,208.0,20.0,461.0
Sikkim,2025-11-08,70.0,73.0,20.0,163.0
Sikkim,2025-11-09,25.0,25.0,13.0,63.0
Sikkim,2025-11-10,93.0,351.0,19.0,463.0
Sikkim,2025-11-11,78.0,72.0,15.0,165.0
Sikkim,2025-11-12,68.0,132.0,10.0,210.0
Sikkim,2025-11-13,92.0,225.0,11.0,328.0
Sikkim,2025-11-14,113.0,196.0,16.0,325.0
Sikkim,2025-11-15,72.0,211.0,51.0,334.0
Sikkim,2025-11-16,32.0,31.0,33.0,96.0
Sikkim,2025-11-17,31.0,84.0,5.0,120.0
Sikkim,2025-11-18,64.0,110.0,21.0,195.0
Sikkim,2025-11-19,69.0,173.0,51.0,293.0
Sikkim,2025-11-25,127.0,19.0,17.0,163.0
Sikkim,2025-12-15,30.0,64.0,42.0,136.0
Sikkim,2025-12-22,0.0,27.0,7.0,34.0
Sikkim,2025-12-23,0.0,66.0,4.0,70.0
Sikkim,2025-12-25,10.0,45.0,2.0,57.0
Sikkim,2025-12-26,29.0,96.0,11.0,136.0
Sikkim,2025-12-27,13.0,58.0,1.0,72.0
Sikkim,2025-12-28,5.0,26.0,8.0,39.0
Sikkim,2025-12-29,52.0,106.0,24.0,182.0
Tamil Nadu,2025-04-01,491490.0,42690.0,499.0,534679.0
Tamil Nadu,2025-05-01,492262.0,27469.0,420.0,520151.0
Tamil Nadu,2025-06-01,511757.0,11415.0,1931.0,525103.0
Tamil Nadu,2025-07-01,552778.0,22931.0,972.0,576681.0
Tamil Nadu,2025-09-01,18714.0,19297.0,3916.0,41927.0
Tamil Nadu,2025-09-02,17206.0,21639.0,3766.0,42611.0
Tamil Nadu,2025-09-03,15530.0,17341.0,3633.0,36504.0
Tamil Nadu,2025-09-04,9681.0,16971.0,2750.0,29402.0
Tamil Nadu,2025-09-05,932.0,4783.0,187.0,5902.0
Tamil Nadu,2025-09-06,17273.0,15322.0,2709.0,35304.0
Tamil Nadu,2025-09-07,1075.0,2240.0,280.0,3595.0
Tamil Nadu,2025-09-08,21787.0,23223.0,3911.0,48921.0
Tamil Nadu,2025-09-09,21458.0,24733.0,3791.0,49982.0
Tamil Nadu,2025-09-10,20635.0,20204.0,3796.0,44635.0
Tamil Nadu,2025-09-11,19599.0,23362.0,3472.0,46433.0
Tamil Nadu,2025-09-12,20566.0,26595.0,3882.0,51043.0
Tamil Nadu,2025-09-13,17446.0,19509.0,3296.0,40251.0
Tamil Nadu,2025-09-14,1048.0,2117.0,242.0,3407.0
Tamil Nadu,2025-09-15,19101.0,18975.0,2948.0,41024.0
Tamil Nadu,2025-09-16,20306.0,19072.0,3445.0,42823.0
Tamil Nadu,2025-09-17,19870.0,24021.0,3523.0,47414.0
Tamil Nadu,2025-09-18,20429.0,20509.0,3514.0,44452.0
Tamil Nadu,2025-09-19,20266.0,18036.0,3385.0,41687.0
Tamil Nadu,2025-09-20,19693.0,26892.0,2693.0,49278.0
Tamil Nadu,2025-10-13,453.0,8089.0,4721.0,13263.0
Tamil Nadu,2025-10-15,18875.0,22737.0,2350.0,43962.0
Tamil Nadu,2025-10-16,16324.0,22049.0,1597.0,39970.0
Tamil Nadu,2025-10-17,26478.0,10179.0,4902.0,41559.0
Tamil Nadu,2025-10-18,17782.0,4176.0,2247.0,24205.0
Tamil Nadu,2025-10-19,29630.0,11430.0,2268.0,43328.0
Tamil Nadu,2025-10-20,1033.0,7925.0,798.0,9756.0
Tamil Nadu,2025-10-21,1770.0,2396.0,369.0,4535.0
Tamil Nadu,2025-10-22,79.0,453.0,8.0,540.0
Tamil Nadu,2025-10-23,68.0,1786.0,17.0,1871.0
Tamil Nadu,2025-10-24,17820.0,20800.0,1726.0,40346.0
Tamil Nadu,2025-10-25,59912.0,22674.0,3257.0,85843.0
Tamil Nadu,2025-10-26,28967.0,28268.0,1590.0,58825.0
Tamil Nadu,2025-10-27,26860.0,10684.0,2212.0,39756.0
Tamil Nadu,2025-10-28,18489.0,18420.0,2455.0,39364.0
Tamil Nadu,2025-10-29,33940.0,10111.0,1288.0,45339.0
Tamil Nadu,2025-10-30,40279.0,16657.0,6371.0,63307.0
Tamil Nadu,2025-10-31,33626.0,29864.0,3400.0,66890.0
Tamil Nadu,2025-11-01,63907.0,19856.0,2104.0,85867.0
Tamil Nadu,2025-11-02,35825.0,12650.0,6211.0,54686.0
Tamil Nadu,2025-11-03,37719.0,24411.0,4298.0,66428.0
Tamil Nadu,2025-11-04,44111.0,36163.0,13.0,80287.0
Tamil Nadu,2025-11-05,37293.0,16429.0,3918.0,57640.0
Tamil Nadu,2025-11-06,22500.0,29469.0,2441.0,54410.0
Tamil Nadu,2025-11-07,29980.0,19446.0,3291.0,52717.0
Tamil Nadu,2025-11-08,35579.0,27026.0,2462.0,65067.0
Tamil Nadu,2025-11-09,4807.0,5984.0,2281.0,13072.0
Tamil Nadu,2025-11-10,41628.0,28719.0,3175.0,73522.0
Tamil Nadu,2025-11-11,30299.0,16612.0,2248.0,49159.0
Tamil Nadu,2025-11-12,40082.0,16554.0,2316.0,58952.0
Tamil Nadu,2025-11-13,29277.0,20664.0,2321.0,52262.0
Tamil Nadu,2025-11-14,20470.0,24688.0,2392.0,47550.0
Tamil Nadu,2025-11-15,28356.0,23239.0,4259.0,55854.0
Tamil Nadu,2025-11-16,9138.0,7759.0,3715.0,20612.0
Tamil Nadu,2025-11-17,14562.0,15218.0,2297.0,32077.0
Tamil Nadu,2025-11-18,36916.0,17636.0,3905.0,58457.0
Tamil Nadu,2025-11-19,20909.0,18798.0,5563.0,45270.0
Tamil Nadu,2025-11-25,26592.0,7999.0,3961.0,38552.0
Tamil Nadu,2025-12-15,15660.0,19894.0,8664.0,44218.0
Tamil Nadu,2025-12-22,3.0,11528.0,6122.0,17653.0
Tamil Nadu,2025-12-23,74.0,25505.0,3428.0,29007.0
Tamil Nadu,2025-12-25,41131.0,15735.0,1710.0,58576.0
Tamil Nadu,2025-12-26,30183.0,25302.0,1361.0,56846.0
Tamil Nadu,2025-12-27,35919.0,24999.0,1588.0,62506.0
