region,enrol_mean,enrol_std,active_days,bio_mean,bio_std,demo_mean,demo_std,enrol_cv,bio_cv,demo_cv,high_variance
JAMMU AND KASHMIR - BARAMULA,47.18571428571428,43.074688373427705,70,678.6142857142858,1653.9080402459085,351.9142857142857,808.6085515550977,0.9129,2.4372,2.2977,True
ANDHRA PRADESH - BAPATLA,6.457142857142857,5.894447680449538,70,71.28571428571429,184.92138109008653,128.24285714285713,249.38802986710047,0.9129,2.5941,1.9447,True
RAJASTHAN - BHILWARA,139.38571428571427,127.15234419207682,70,1344.1142857142856,2654.029053841261,546.1571428571428,588.9111208676343,0.9122,1.9746,1.0783,True
LADAKH - KARGIL,6.647058823529412,6.051433050661422,68,32.3235294117647,81.69609522747724,13.852941176470589,10.17938318203207,0.9104,2.5274,0.7348,True
HARYANA - KURUKSHETRA,31.314285714285713,28.50809336247447,70,772.1,2043.6710018415677,275.37142857142857,668.594115981786,0.9104,2.6469,2.428,True
HIMACHAL PRADESH - HAMIRPUR,15.542857142857143,14.143863025483665,70,259.8142857142857,553.3531852434281,67.42857142857143,54.7853707936897,0.91,2.1298,0.8125,True
MADHYA PRADESH - HARDA *,8.059701492537313,7.321368883875857,67,123.68656716417911,336.1312067484337,13.238805970149254,10.550153743298555,0.9084,2.7176,0.7969,True
MADHYA PRADESH - WEST NIMAR,9.73913043478261,8.822851636372587,69,113.85507246376811,303.1898199518268,20.6231884057971,14.765920071804615,0.9059,2.6629,0.716,True
BIHAR - KISHANGANJ,109.42857142857143,99.09219414241768,70,1576.3714285714286,3585.1174466700845,1439.4142857142858,1527.1164974861647,0.9055,2.2743,1.0609,True
UTTARAKHAND - RUDRAPRAYAG,12.071428571428571,10.923079446578848,70,264.3857142857143,549.3405082422552,45.42857142857143,35.31455808051914,0.9049,2.0778,0.7774,True
MAHARASHTRA - MUMBAI CITY,37.5,33.91581649755246,70,525.3571428571429,1181.6816810114706,429.0,603.9685422271593,0.9044,2.2493,1.4079,True
MADHYA PRADESH - RAISEN,93.95714285714286,84.72110010683662,70,1419.0714285714287,4243.279891923328,387.62857142857143,710.4867319473966,0.9017,2.9902,1.8329,True
JAMMU AND KASHMIR - BUDGAM,11.27536231884058,10.164650478599285,69,260.81159420289856,647.309210486955,169.05797101449275,563.7194985633622,0.9015,2.4819,3.3345,True
ODISHA - JAGATSINGHAPUR,39.77142857142857,35.78566283578206,70,538.4571428571429,1157.4717661528482,91.95714285714286,51.14697087217959,0.8998,2.1496,0.5562,True
CHHATTISGARH - SAKTI,5.757142857142857,5.1792107123078575,70,53.785714285714285,177.68249592511376,83.95714285714286,58.91001138171497,0.8996,3.3035,0.7017,True
HIMACHAL PRADESH - CHAMBA,21.185714285714287,19.051640621006026,70,364.64285714285717,801.5630931745452,157.42857142857142,115.00101718876813,0.8993,2.1982,0.7305,True
JHARKHAND - SAHEBGANJ,83.52857142857142,74.91168160846391,70,673.9714285714285,1918.4955003020175,456.25714285714287,299.2283159949401,0.8968,2.8466,0.6558,True
BIHAR - BEGUSARAI,167.0,149.76629136419683,70,1529.8857142857144,4365.830400759831,1031.557142857143,666.4583363411961,0.8968,2.8537,0.6461,True
KARNATAKA - CHITRADURGA,55.24285714285714,49.35568502100178,70,684.2,1811.30261078211,405.42857142857144,675.7417088968663,0.8934,2.6473,1.6667,True
UTTARAKHAND - UTTARKASHI,14.26086956521739,12.730986022892708,69,251.65217391304347,582.7163023312094,82.2463768115942,104.20418386614263,0.8927,2.3156,1.267,True
PUNJAB - SANGRUR,29.728571428571428,26.530770447506846,70,897.4857142857143,2365.2731480762113,234.77142857142857,153.3477785976313,0.8924,2.6354,0.6532,True
HIMACHAL PRADESH - BILASPUR,12.657142857142857,11.295613762392513,70,241.71428571428572,554.5489391207211,62.7,61.40229661002517,0.8924,2.2942,0.9793,True
MAHARASHTRA - WARDHA,24.214285714285715,21.590989033701447,70,1408.9571428571428,2649.4511514526453,267.4714285714286,257.7207072393652,0.8917,1.8804,0.9635,True
PUNJAB - PATHANKOT,14.557142857142857,12.971133742237267,70,299.6857142857143,822.8252415026113,150.78571428571428,330.06182525189547,0.891,2.7456,2.1889,True
MANIPUR - UKHRUL,10.185714285714285,9.047848422503804,70,160.0,418.19882934982627,164.11428571428573,239.54616164964239,0.8883,2.6137,1.4596,True
CHHATTISGARH - RAJNANDGAON,53.34285714285714,47.34605433701571,70,1765.9,4661.180279559108,1418.642857142857,6897.956782203782,0.8876,2.6395,4.8624,True
ORISSA - BHADRAK,4.728571428571429,4.1942729364978755,70,63.8,149.67080785723607,27.1,16.472330774951683,0.887,2.3459,0.6078,True
MAHARASHTRA - GADCHIROLI,29.2,25.866771253337046,70,1619.0428571428572,2917.903180222254,573.5285714285715,621.7974580858204,0.8858,1.8022,1.0842,True
KARNATAKA - GADAG,58.51428571428571,51.71710754915165,70,455.35714285714283,1234.6477645403454,213.9857142857143,295.48302351279847,0.8838,2.7114,1.3809,True
CHHATTISGARH - MUNGELI,38.32857142857143,33.870478543566314,70,927.2428571428571,2165.8482184546137,581.9571428571429,1819.2333664527227,0.8837,2.3358,3.1261,True
ARUNACHAL PRADESH - EAST SIANG,2.2318840579710146,1.9714501048141002,69,37.26086956521739,68.79223882649951,26.057971014492754,23.80613122827754,0.8833,1.8462,0.9136,True
KARNATAKA - CHICKMAGALUR,15.814285714285715,13.95260388886258,70,245.28571428571428,638.1449824558212,92.68571428571428,58.78690154244109,0.8823,2.6016,0.6343,True
JAMMU AND KASHMIR - REASI,21.142857142857142,18.631658980244023,70,254.05714285714285,673.064759588863,47.857142857142854,41.22201667052563,0.8812,2.6493,0.8614,True
MADHYA PRADESH - MANDSAUR,106.95714285714286,93.67975601681826,70,1060.2142857142858,3320.877995886191,421.77142857142854,956.178477236997,0.8759,3.1323,2.2671,True
ANDHRA PRADESH - TIRUPATI,20.32857142857143,17.788386887925903,70,127.32857142857142,334.2839945718537,328.9428571428571,878.072079272263,0.875,2.6254,2.6694,True
HARYANA - PALWAL,61.92857142857143,54.066068393705066,70,665.0142857142857,1502.5728320900093,722.3428571428572,2131.84368656188,0.873,2.2595,2.9513,True
CHHATTISGARH - DHAMTARI,25.514285714285716,22.263730729689954,70,1018.1142857142858,2470.914086230456,369.15714285714284,855.8158686511937,0.8726,2.427,2.3183,True
HARYANA - REWARI,32.457142857142856,28.285647363829067,70,563.4142857142857,1531.001003349354,467.0857142857143,1179.9595883875616,0.8715,2.7174,2.5262,True
CHHATTISGARH - KORIYA,22.185714285714287,19.311551590815288,70,681.5714285714286,1738.5829109657889,284.98571428571427,611.7642695778261,0.8704,2.5508,2.1466,True
KARNATAKA - TUMAKURU,38.214285714285715,33.248250627247394,70,495.8857142857143,1351.4489115991491,225.64285714285714,299.4768886446801,0.87,2.7253,1.3272,True
TAMIL NADU - TIRUPATTUR,13.1,11.387954480343556,70,127.87142857142857,239.37732760005505,69.07142857142857,41.83519128453537,0.8693,1.872,0.6057,True
JAMMU AND KASHMIR - GANDERBAL,10.928571428571429,9.49953687440379,70,145.04285714285714,343.27955547790737,68.64285714285714,156.5123540722127,0.8692,2.3667,2.2801,True
ORISSA - PURI,2.7971014492753623,2.428868715998601,69,36.52173913043478,71.53477325864841,20.855072463768117,14.232600690708018,0.8684,1.9587,0.6825,True
JHARKHAND - HAZARIBAG,7.405797101449275,6.429067356613541,69,87.26086956521739,240.431820602133,63.91304347826087,46.748934914081445,0.8681,2.7553,0.7314,True
MAHARASHTRA - SOLAPUR,158.22857142857143,137.1324517274091,70,3754.2428571428572,8667.101786349825,2663.4857142857145,3106.575227597184,0.8667,2.3086,1.1664,True
WEST BENGAL - SOUTH DINAJPUR,5.9,5.107964795084838,70,24.8,48.19423262145601,78.94285714285714,54.744964883761,0.8658,1.9433,0.6935,True
CHHATTISGARH - NARAYANPUR,9.642857142857142,8.33716268124228,70,233.0142857142857,652.3079092641856,183.65714285714284,1170.2177412365447,0.8646,2.7994,6.3718,True
KERALA - WAYANAD,20.102941176470587,17.369676533031917,68,441.05882352941177,1138.9933744038674,134.41176470588235,87.7891359841258,0.864,2.5824,0.6531,True
CHHATTISGARH - SURAJPUR,36.84285714285714,31.81360374152502,70,827.6142857142858,1840.6640995383138,305.65714285714284,247.34719397747378,0.8635,2.2241,0.8092,True
ODISHA - DEBAGARH,10.928571428571429,9.429096854674048,70,185.1,439.5084589712083,62.18571428571428,50.15058277209699,0.8628,2.3744,0.8065,True
CHHATTISGARH - BALOD,21.385714285714286,18.428312226337688,70,896.2142857142857,2296.8986329892195,543.9285714285714,1387.1633898666498,0.8617,2.5629,2.5503,True
ODISHA - SUNDARGARH,7.371428571428571,6.327239085995231,70,163.34285714285716,396.73887611098223,68.92857142857143,45.39594613471382,0.8583,2.4289,0.6586,True
HIMACHAL PRADESH - UNA,16.34285714285714,14.018503004994336,70,339.8142857142857,754.6594258791996,94.67142857142858,102.75335904500182,0.8578,2.2208,1.0854,True
JHARKHAND - PASHCHIMI SINGHBHUM,7.884057971014493,6.753073879361853,69,156.79710144927537,462.2743194922935,67.6086956521739,68.98064890441131,0.8565,2.9482,1.0203,True
KARNATAKA - KOPPAL,70.97142857142858,60.726751125656584,70,689.2142857142857,1813.0756708418864,385.9714285714286,754.3281677619425,0.8557,2.6306,1.9544,True
UTTAR PRADESH - SHAMLI,105.61428571428571,90.28173180277665,70,1153.6714285714286,2709.4453719921207,681.5571428571428,1184.2278917446258,0.8548,2.3485,1.7375,True
PUNJAB - MALERKOTLA,10.985507246376812,9.381603954208641,69,164.28985507246378,468.40854156103046,137.63768115942028,574.0905332122763,0.854,2.8511,4.171,True
ANDHRA PRADESH - ANAKAPALLI,7.0285714285714285,5.980575874000687,70,79.97142857142858,206.88013552825817,95.18571428571428,93.36158364234741,0.8509,2.5869,0.9808,True
BIHAR - KATIHAR,207.02857142857144,176.1376249980639,70,2340.042857142857,6201.27873544307,1623.7857142857142,1398.0737461925823,0.8508,2.6501,0.861,True
MAHARASHTRA - MUMBAI,184.52857142857144,156.95016484319603,70,4590.828571428571,10358.172774025501,1108.6857142857143,766.4957442020908,0.8505,2.2563,0.6914,True
HARYANA - CHARKHI DADRI,11.257142857142858,9.571524365269529,70,111.44285714285714,309.9873599907539,108.7,171.06159158601918,0.8503,2.7816,1.5737,True
MANIPUR - THOUBAL,13.414285714285715,11.392207935967228,70,729.6857142857143,2328.7564607352465,644.2571428571429,666.033134174123,0.8493,3.1915,1.0338,True
PUNJAB - S.A.S NAGAR(MOHALI),3.4782608695652173,2.953605452026457,69,31.3768115942029,64.11893852770696,24.579710144927535,16.889263729556514,0.8492,2.0435,0.6871,True
SIKKIM - EAST,5.117647058823529,4.345281921584712,68,61.720588235294116,171.23065055416055,44.779411764705884,38.32844919324629,0.8491,2.7743,0.8559,True
KERALA - MALAPPURAM,186.21428571428572,158.05877579101661,70,2596.5,6923.514808036553,1187.2714285714285,780.7090965108201,0.8488,2.6665,0.6576,True
KARNATAKA - CHIKKAMAGALURU,15.0,12.71425081996747,70,172.02857142857144,475.1347016153304,83.77142857142857,163.73398108867625,0.8476,2.762,1.9545,True
ORISSA - CUTTACK,4.057142857142857,3.4384261410014543,70,72.78571428571429,168.43111462158888,21.2,14.007865285441335,0.8475,2.3141,0.6607,True
CHHATTISGARH - KAWARDHA,27.514285714285716,23.312460347492625,70,630.5714285714286,1544.1874048187376,530.4,1760.5296502119359,0.8473,2.4489,3.3192,True
HIMACHAL PRADESH - SIRMAUR,19.957142857142856,16.904193557646238,70,329.7857142857143,896.6608408763465,180.32857142857142,456.44545752322017,0.847,2.7189,2.5312,True
MADHYA PRADESH - BALAGHAT,87.07142857142857,73.51019281164326,70,1338.5,3909.106123963098,746.8,2117.700253864412,0.8443,2.9205,2.8357,True
ARUNACHAL PRADESH - PAPUM PARE,5.571428571428571,4.701438042635154,70,108.64285714285714,264.1933325752671,38.357142857142854,25.808118997927373,0.8438,2.4318,0.6728,True
JHARKHAND - KODERMA,40.785714285714285,34.34686360262716,70,407.8857142857143,1242.0029235520346,109.68571428571428,83.10348758044469,0.8421,3.045,0.7577,True
JAMMU AND KASHMIR - BADGAM,24.15714285714286,20.336755982514507,70,152.52857142857144,385.29212412268845,73.7,54.183090040868024,0.8419,2.526,0.7352,True
MADHYA PRADESH - KATNI,139.78571428571428,117.67147744697891,70,1004.8428571428572,2643.2951199005893,529.0142857142857,1128.2409740144767,0.8418,2.6306,2.1327,True
PUNJAB - MANSA,14.271428571428572,12.01318288993379,70,626.8857142857142,1665.7998691742014,206.3,379.6836726860241,0.8418,2.6573,1.8404,True
BIHAR - SHEIKHPURA,40.01428571428571,33.65833999073153,70,443.9714285714286,1057.297936585556,252.52857142857144,205.98605000104024,0.8412,2.3815,0.8157,True
KARNATAKA - KOLAR,54.285714285714285,45.60515571449429,70,704.6428571428571,1873.7931848488304,438.85714285714283,971.6743995373944,0.8401,2.6592,2.2141,True
UTTARAKHAND - PITHORAGARH,15.492753623188406,13.012011632250314,69,320.231884057971,742.6666805372528,106.5072463768116,79.18753303326406,0.8399,2.3192,0.7435,True
ODISHA - KENDUJHAR,66.0,55.43608409952722,70,1092.2857142857142,2790.657395631531,355.6142857142857,217.72335144392565,0.8399,2.5549,0.6122,True
HIMACHAL PRADESH - MANDI,31.62857142857143,26.539645721656797,70,705.7857142857143,1628.6881347798512,128.07142857142858,92.59970285559291,0.8391,2.3076,0.723,True
KERALA - KASARAGOD,45.871428571428574,38.43757273722688,70,848.5857142857143,2417.364132194207,224.5857142857143,155.36954477996832,0.8379,2.8487,0.6918,True
ORISSA - BALANGIR,5.246376811594203,4.3905171781031775,69,128.18840579710144,306.6514727601199,51.333333333333336,30.745476313199152,0.8369,2.3922,0.5989,True
JHARKHAND - GARHWA *,4.914285714285715,4.106350180055548,70,59.4,158.96070063957976,22.257142857142856,17.603265272106924,0.8356,2.6761,0.7909,True
SIKKIM - EAST SIKKIM,4.477611940298507,3.7390576067402246,67,47.16417910447761,114.00672455112694,26.52238805970149,24.47407918158561,0.8351,2.4172,0.9228,True
JAMMU AND KASHMIR - PULWAMA,24.52173913043478,20.466334405304966,69,367.4927536231884,653.1519421279718,215.53623188405797,508.21320733440416,0.8346,1.7773,2.3579,True
GUJARAT - TAPI,28.285714285714285,23.59878580587118,70,426.95714285714286,1193.909416073439,81.45714285714286,62.064409207444726,0.8343,2.7963,0.7619,True
HIMACHAL PRADESH - SHIMLA,20.814285714285713,17.34917853557376,70,445.0285714285714,981.7196236511203,134.2,106.67960972198381,0.8335,2.206,0.7949,True
JHARKHAND - PURBI SINGHBHUM,12.742857142857142,10.618121936461124,70,225.37142857142857,633.4917537509018,47.285714285714285,33.964236458045896,0.8333,2.8109,0.7183,True
KARNATAKA - MANDYA,46.97142857142857,38.9812186023822,70,753.7428571428571,2017.2279780748506,314.3857142857143,519.4931558003392,0.8299,2.6763,1.6524,True
BIHAR - ROHTAS,100.14285714285714,83.0718713994417,70,1204.557142857143,3071.593476063299,1025.2857142857142,658.0768234712892,0.8295,2.55,0.6418,True
MAHARASHTRA - CHATRAPATI SAMBHAJI NAGAR,2.757142857142857,2.286923851800437,70,25.014285714285716,74.69115013776862,63.6,278.50951119501633,0.8295,2.9859,4.3791,True
KERALA - PALAKKAD,85.62857142857143,70.98319283179838,70,1827.8285714285714,5085.339679052498,426.42857142857144,275.38697786503946,0.829,2.7822,0.6458,True
RAJASTHAN - BARMER,194.37142857142857,160.9637794731393,70,2301.9857142857145,5513.042442318711,600.0,1058.1977843128561,0.8281,2.3949,1.7637,True
ORISSA - KHORDHA,8.871428571428572,7.336471190143769,70,150.47142857142856,329.6989281599405,42.214285714285715,25.8820585035455,0.827,2.1911,0.6131,True
CHHATTISGARH - KANKER,22.228571428571428,18.381757993051533,70,585.1142857142858,1403.9261670051094,187.62857142857143,258.6939421277232,0.8269,2.3994,1.3788,True
GUJARAT - NARMADA,15.985714285714286,13.215595592848096,70,424.2142857142857,1284.0733070054744,117.51428571428572,234.2590998871061,0.8267,3.0269,1.9935,True
BIHAR - KHAGARIA,102.05714285714286,84.3441682415335,70,841.9428571428572,2325.3327696140586,646.0285714285715,493.06909212262053,0.8264,2.7619,0.7632,True
MADHYA PRADESH - HOSHANGABAD,77.11428571428571,63.60716003291937,70,1142.357142857143,3298.503604669958,105.84285714285714,144.78836486546172,0.8248,2.8875,1.368,True
KARNATAKA - HASAN,12.785714285714286,10.543069510336776,70,104.61428571428571,211.23263450498646,84.94285714285714,54.67397062754995,0.8246,2.0192,0.6437,True
KARNATAKA - TUMKUR,37.628571428571426,31.02508168533615,70,725.8285714285714,1823.254519437729,195.88571428571427,124.12645992627932,0.8245,2.512,0.6337,True
WEST BENGAL - NORTH DINAJPUR,4.144927536231884,3.4139651016464727,69,15.159420289855072,26.95673177323779,58.869565217391305,43.35452790094786,0.8236,1.7782,0.7365,True
PUNJAB - BARNALA,12.971428571428572,10.682467592819348,70,388.9142857142857,1004.721891621311,96.35714285714286,71.301368101655,0.8235,2.5834,0.74,True
KARNATAKA - DAKSHINA KANNADA,83.14285714285714,68.39596685166093,70,901.4571428571429,2379.572709699231,398.5285714285714,202.13209351761455,0.8226,2.6397,0.5072,True
CHHATTISGARH - BEMETARA,35.214285714285715,28.90609125774777,70,1219.9857142857143,3242.6134185871815,528.1285714285714,1456.982079619122,0.8209,2.6579,2.7588,True
HARYANA - KARNAL,52.05714285714286,42.720828071781526,70,1058.6,2708.054392235198,469.3,1346.627729563366,0.8207,2.5581,2.8694,True
KERALA - THIRUVANANTHAPURAM,85.4,70.04809941664412,70,1717.4,4750.487695482173,543.1142857142858,345.6604073136885,0.8202,2.7661,0.6364,True
HARYANA - JIND,49.957142857142856,40.97345755001016,70,1022.6714285714286,2565.708771308982,459.6714285714286,1239.8051824686772,0.8202,2.5088,2.6972,True
MIZORAM - AIZAWL,13.657142857142857,11.191204769022619,70,284.22857142857146,810.4756014965028,73.81428571428572,55.97652014419454,0.8194,2.8515,0.7583,True
JHARKHAND - SIMDEGA,25.771428571428572,21.109220067132984,70,711.0142857142857,2194.7166169641287,177.14285714285714,162.73186674860747,0.8191,3.0867,0.9186,True
MADHYA PRADESH - SHAHDOL,65.1,53.321597440654266,70,1064.2428571428572,3137.1849951491254,479.34285714285716,1223.1040564560542,0.8191,2.9478,2.5516,True
ODISHA - KANDHAMAL,37.52857142857143,30.722564727523203,70,637.4571428571429,1565.6668689454527,261.8142857142857,517.1126161330578,0.8186,2.4561,1.9751,True
KARNATAKA - UTTARA KANNADA,45.22857142857143,36.92890601383802,70,484.3142857142857,1273.5524381965738,219.02857142857144,193.08119276079069,0.8165,2.6296,0.8815,True
MADHYA PRADESH - HARDA,26.67142857142857,21.76270005931331,70,433.9428571428571,1300.1692742158261,96.05714285714286,294.8867572237202,0.816,2.9962,3.0699,True
PUNJAB - RUPNAGAR,16.2,13.21022879921223,70,503.84285714285716,1445.753538397475,123.22857142857143,246.796352792242,0.8154,2.8695,2.0028,True
MADHYA PRADESH - NARSIMHAPUR,15.144927536231885,12.33631101585745,69,125.92753623188406,311.7794902717861,39.072463768115945,28.882784838326277,0.8146,2.4759,0.7392,True
MADHYA PRADESH - SEONI,75.64285714285714,61.54885786724157,70,972.2857142857143,2867.5008870921247,662.6857142857143,1727.2914001269103,0.8137,2.9492,2.6065,True
GUJARAT - JUNAGADH,69.34285714285714,56.4156124229079,70,1144.4,3329.6401833718664,254.31428571428572,170.35517397545354,0.8136,2.9095,0.6699,True
KARNATAKA - VIJAYANAGARA,26.885714285714286,21.865559483154946,70,242.38571428571427,805.2744116472536,104.47142857142858,126.79159225869368,0.8133,3.3223,1.2136,True
CHHATTISGARH - SURGUJA,43.285714285714285,35.19516718188255,70,893.2285714285714,2095.2342829910735,1160.557142857143,2798.5405856858406,0.8131,2.3457,2.4114,True
KARNATAKA - SHIMOGA,28.97142857142857,23.53903414255541,70,311.92857142857144,776.2092822792572,129.85714285714286,81.18422166154511,0.8125,2.4884,0.6252,True
JAMMU AND KASHMIR - SAMBA,7.811594202898551,6.34608578370034,69,126.08695652173913,261.5877841145376,47.17391304347826,85.11341162751425,0.8124,2.0747,1.8042,True
CHHATTISGARH - JASHPUR,31.757142857142856,25.769004926594125,70,843.6,1938.1343143058623,698.3142857142857,1890.7881919319998,0.8114,2.2975,2.7076,True
ODISHA - DHENKANAL,35.5,28.801041647829337,70,842.5857142857143,2127.1287546651693,218.71428571428572,135.34669843948137,0.8113,2.5245,0.6188,True
MANIPUR - SENAPATI,18.7,15.153657424309596,70,271.9714285714286,708.0201211303714,247.8,253.71669696502155,0.8104,2.6033,1.0239,True
MADHYA PRADESH - RATLAM,99.44285714285714,80.52862227935591,70,1478.9142857142858,4268.740871759231,792.2142857142857,2449.6543612616115,0.8098,2.8864,3.0922,True
PUNJAB - FEROZEPUR,17.84285714285714,14.444933632954344,70,583.5714285714286,1576.4495475540714,243.6,719.4105759659046,0.8096,2.7014,2.9532,True
KARNATAKA - BAGALKOT,91.58571428571429,74.07467694141606,70,857.9285714285714,2231.5544612813287,397.98571428571427,473.2724034939103,0.8088,2.6011,1.1892,True
MADHYA PRADESH - MANDLA,59.957142857142856,48.45420240648752,70,721.4571428571429,2217.1418713845965,585.1142857142858,1629.4188396067555,0.8081,3.0731,2.7848,True
JHARKHAND - PALAMU,111.31428571428572,89.84778478427735,70,1191.7428571428572,3394.3822843544817,594.3285714285714,451.9710687620719,0.8072,2.8483,0.7605,True
PUNJAB - SRI MUKTSAR SAHIB,17.071428571428573,13.780180504666868,70,587.1142857142858,1613.71403050749,153.62857142857143,156.44040134135,0.8072,2.7486,1.0183,True
BIHAR - SAMASTIPUR,242.02857142857144,195.25419859863032,70,2105.7571428571428,6132.322799003663,1596.9285714285713,1035.0366278112926,0.8067,2.9122,0.6481,True
KARNATAKA - BIJAPUR,53.25714285714286,42.94002751201866,70,602.4571428571429,1539.5227915405728,208.4857142857143,131.29430850244262,0.8063,2.5554,0.6298,True
KARNATAKA - UDUPI,47.01428571428571,37.859194834813536,70,402.65714285714284,1036.5632860384035,198.44285714285715,124.09225596997756,0.8053,2.5743,0.6253,True
BIHAR - BUXAR,90.44285714285714,72.79425756024585,70,622.4,1658.9858557459793,553.6571428571428,351.41584787349296,0.8049,2.6655,0.6347,True
KARNATAKA - BELLARY,54.0,43.38001944393895,70,758.7,1919.28142010629,203.6,128.30459682029087,0.8033,2.5297,0.6302,True
ANDHRA PRADESH - DR. B. R. AMBEDKAR KONASEEMA,8.557142857142857,6.872831862149912,70,89.61428571428571,200.26593137930757,120.0,119.79039665363322,0.8032,2.2348,0.9983,True
CHHATTISGARH - KONDAGAON,35.871428571428574,28.799115037013095,70,644.8142857142857,1759.9394529511035,691.7285714285714,4029.4466226367977,0.8028,2.7294,5.8252,True
UTTARAKHAND - PAURI GARHWAL,23.4,18.772011234737253,70,478.5857142857143,847.4003638213488,206.0,396.03868205158864,0.8022,1.7706,1.9225,True
KARNATAKA - BALLARI,35.55714285714286,28.513732117256385,70,411.6714285714286,1110.6599646799455,206.9142857142857,516.9766833207358,0.8019,2.6979,2.4985,True
KERALA - IDUKKI,22.130434782608695,17.729929036285327,69,538.768115942029,1498.0234540782253,141.02898550724638,93.93207355106522,0.8012,2.7805,0.666,True
MAHARASHTRA - GONDIYA,35.042857142857144,28.070530069542567,70,1089.1142857142856,2088.6789219320904,714.4428571428572,769.1852198817083,0.801,1.9178,1.0766,True
ODISHA - NABARANGAPUR,79.82857142857142,63.81834987320106,70,1015.4714285714285,2756.4220282319925,299.34285714285716,223.04284931241256,0.7994,2.7144,0.7451,True
KARNATAKA - SHIVAMOGGA,28.357142857142858,22.63192289107163,70,390.57142857142856,1053.3990747888693,168.87142857142857,179.2606329737834,0.7981,2.6971,1.0615,True
DADRA AND NAGAR HAVELI - DADRA AND NAGAR HAVELI,9.0,7.170794227634235,70,318.0,751.9669858618041,60.97142857142857,136.3755440939288,0.7968,2.3647,2.2367,True
PUNJAB - FAZILKA,24.2,19.267453973182228,70,672.7857142857143,1823.5654587652332,301.1142857142857,924.6533317146113,0.7962,2.7105,3.0708,True
JHARKHAND - RAMGARH,37.6,29.938294027471944,70,407.1714285714286,1136.8027880340492,200.12857142857143,136.607119027319,0.7962,2.792,0.6826,True
MANIPUR - TAMENGLONG,11.928571428571429,9.494958889137868,70,98.9,208.55292658796665,104.92857142857143,136.08525902009845,0.796,2.1087,1.2969,True
BIHAR - BHOJPUR,167.05714285714285,132.93475415136422,70,1021.6285714285714,2681.86581261125,1244.2571428571428,1035.2955565639186,0.7957,2.6251,0.8321,True
ANDHRA PRADESH - NANDYAL,12.071428571428571,9.593659483087393,70,129.84285714285716,339.49001119600456,303.64285714285717,931.1833057251853,0.7947,2.6146,3.0667,True
WEST BENGAL - PASCHIM BARDHAMAN,16.52857142857143,13.114569206262114,70,114.71428571428571,302.7562822793729,121.2,72.71297553803038,0.7934,2.6392,0.5999,True
JHARKHAND - LATEHAR,32.47142857142857,25.759040303355565,70,457.84285714285716,1286.8999672363343,252.05714285714285,205.187075172403,0.7933,2.8108,0.814,True
ORISSA - GANJAM,5.27536231884058,4.182892532724687,69,79.01449275362319,173.6635093874174,45.44927536231884,29.4521227797231,0.7929,2.1979,0.648,True
KERALA - KOZHIKODE,85.68571428571428,67.90478048893551,70,1760.9142857142858,4548.124215168772,686.1714285714286,435.3553927682788,0.7925,2.5828,0.6345,True
MADHYA PRADESH - CHHINDWARA,113.84285714285714,90.13446247164154,70,1569.0285714285715,4472.745672877489,949.2857142857143,2700.7931853860537,0.7917,2.8506,2.8451,True
MADHYA PRADESH - NARMADAPURAM,9.414285714285715,7.4415458444375275,70,77.84285714285714,243.43868886866616,52.142857142857146,89.59041837262619,0.7905,3.1273,1.7182,True
ANDHRA PRADESH - PALNADU,10.614285714285714,8.38613911120884,70,123.8,365.3918523956184,266.54285714285714,834.5691535455222,0.7901,2.9515,3.1311,True
KARNATAKA - CHAMRAJANAGAR,28.785714285714285,22.72513315733559,70,326.4714285714286,786.3360774554825,103.1,64.35705427365836,0.7895,2.4086,0.6242,True
HARYANA - JHAJJAR,33.97142857142857,26.78089922215081,70,646.5857142857143,1700.4618766664132,302.42857142857144,710.5385092202154,0.7883,2.6299,2.3494,True
GUJARAT - AHMEDABAD,246.72857142857143,194.43183086367847,70,4582.914285714286,13524.921020148036,2274.4714285714285,3724.214523629435,0.788,2.9512,1.6374,True
KARNATAKA - RAMANAGAR,38.1,30.02180367086851,70,473.6142857142857,1253.4615640483692,305.5857142857143,637.160787680926,0.788,2.6466,2.085,True
MADHYA PRADESH - DAMOH,77.41428571428571,60.86609033263884,70,1526.9285714285713,4949.838349933882,536.4714285714285,1338.006712591517,0.7862,3.2417,2.4941,True
ANDHRA PRADESH - Y. S. R,10.614285714285714,8.339347726105105,70,101.81428571428572,272.3720437705442,310.9142857142857,786.511592603826,0.7857,2.6752,2.5297,True
KERALA - ALAPPUZHA,45.31428571428572,35.56848583036689,70,1021.7428571428571,2809.1172200724664,335.12857142857143,226.7227075710865,0.7849,2.7493,0.6765,True
RAJASTHAN - JAISALMER,34.5,27.066611337131995,70,511.3,1254.2243905055943,195.5857142857143,511.79917066883615,0.7845,2.453,2.6168,True
JHARKHAND - SERAIKELA-KHARSAWAN,52.98571428571429,41.54428154623145,70,887.4428571428572,2426.813845089144,264.14285714285717,190.5345102230074,0.7841,2.7346,0.7213,True
ODISHA - RAYAGADA,36.885714285714286,28.89137219246537,70,658.6714285714286,1671.7446473186355,233.05714285714285,159.96130743331776,0.7833,2.5381,0.6864,True
CHHATTISGARH - GARIYABAND,20.114285714285714,15.75127586931888,70,584.6,1328.6906751177744,197.81428571428572,145.9789832855285,0.7831,2.2728,0.738,True
