pincode,enrolment_count,state,district,biometric_update_count,biometric_rate
713146,600.0,West Bengal,Barddhaman,5732.0,955.3333333333333
389350,600.0,Gujarat,Panchmahals,4634.0,772.3333333333334
208010,599.0,Uttar Pradesh,Kanpur Nagar,4835.0,807.178631051753
732205,597.0,West Bengal,Malda,3660.0,613.0653266331659
584111,597.0,Karnataka,Raichur,4776.0,800.0
743336,596.0,West Bengal,South 24 Parganas,2808.0,471.1409395973154
453551,596.0,Madhya Pradesh,Indore,5360.0,899.3288590604028
735204,596.0,West Bengal,Alipurduar,2262.0,379.5302013422819
723126,596.0,West Bengal,Purulia,3353.0,562.5838926174497
841238,596.0,Bihar,Siwan,4265.0,715.6040268456376
271401,595.0,Uttar Pradesh,Gonda,3384.0,568.7394957983194
741223,595.0,West Bengal,Nadia,1798.0,302.1848739495798
782120,595.0,Assam,Nagaon,3784.0,635.9663865546219
736206,595.0,West Bengal,Alipurduar,1532.0,257.47899159663865
321605,595.0,Rajasthan,Alwar,4058.0,682.016806722689
793004,594.0,Meghalaya,East Khasi Hills,933.0,157.07070707070707
796770,594.0,Mizoram,Lawngtlai,2446.0,411.7845117845118
228131,594.0,Uttar Pradesh,Sultanpur,4462.0,751.1784511784513
793112,593.0,Meghalaya,East Khasi Hills,177.0,29.848229342327148
742227,593.0,West Bengal,Murshidabad,3290.0,554.806070826307
485773,593.0,Madhya Pradesh,Satna,5456.0,920.0674536256324
800002,592.0,Bihar,Patna,2815.0,475.5067567567568
781317,592.0,Assam,Barpeta,4461.0,753.5472972972973
389341,592.0,Gujarat,Panchmahals,2392.0,404.05405405405406
713129,591.0,West Bengal,Barddhaman,3717.0,628.9340101522843
110070,591.0,Delhi,South West Delhi,3490.0,590.5245346869713
313705,590.0,Rajasthan,Udaipur,2919.0,494.7457627118644
801302,590.0,Bihar,Nalanda,5795.0,982.2033898305085
483336,590.0,Madhya Pradesh,Jabalpur,5036.0,853.5593220338983
484555,590.0,Madhya Pradesh,Umaria,3977.0,674.0677966101696
562160,589.0,Karnataka,Ramanagara,3745.0,635.8234295415959
841227,589.0,Bihar,Siwan,5117.0,868.760611205433
786170,588.0,Assam,Tinsukia,1224.0,208.16326530612247
785630,588.0,Assam,Jorhat,1379.0,234.52380952380955
272301,588.0,Uttar Pradesh,Basti,5401.0,918.5374149659865
743330,588.0,West Bengal,South 24 Parganas,3325.0,565.4761904761905
788003,588.0,Assam,Cachar,2265.0,385.2040816326531
208007,587.0,Uttar Pradesh,Kanpur Nagar,4834.0,823.5093696763203
788737,586.0,Assam,Karimganj,1333.0,227.47440273037546
786010,586.0,Assam,Dibrugarh,1319.0,225.08532423208192
743610,586.0,West Bengal,South Twenty Four Parganas,3767.0,642.8327645051194
743504,585.0,West Bengal,South 24 Parganas,3777.0,645.6410256410256
451881,585.0,Madhya Pradesh,Barwani,4773.0,815.8974358974358
782461,585.0,Assam,Karbi Anglong,1138.0,194.52991452991452
722207,584.0,West Bengal,Bankura,3438.0,588.6986301369863
262722,584.0,Uttar Pradesh,Kheri,5048.0,864.3835616438356
385555,584.0,Gujarat,Banaskantha,3110.0,532.5342465753424
389175,581.0,Gujarat,Dahod,4708.0,810.3270223752152
721401,581.0,West Bengal,East Midnapore,4374.0,752.8399311531841
788152,580.0,Assam,Hailakandi,1744.0,300.6896551724138
804421,580.0,Bihar,Arwal,4047.0,697.7586206896552
230001,580.0,Uttar Pradesh,Pratapgarh,5382.0,927.9310344827586
783335,580.0,Assam,Dhubri,2746.0,473.44827586206895
723131,579.0,West Bengal,Puruliya,4555.0,786.7012089810017
741152,579.0,West Bengal,Nadia,3374.0,582.7288428324698
845417,578.0,Bihar,East Champaran,3045.0,526.8166089965398
483442,577.0,Madhya Pradesh,Katni,3114.0,539.688041594454
474005,577.0,Madhya Pradesh,Gwalior,2599.0,450.43327556325823
844126,576.0,Bihar,Vaishali,4273.0,741.8402777777777
209214,576.0,Uttar Pradesh,Kanpur Nagar,4083.0,708.8541666666667
261501,576.0,Uttar Pradesh,Kheri,5587.0,969.9652777777778
804401,575.0,Bihar,Arwal,3305.0,574.7826086956522
736157,574.0,West Bengal,Cooch Behar,3271.0,569.8606271777004
788819,573.0,Assam,North Cachar Hills,1417.0,247.29493891797557
804451,569.0,Bihar,Patna,5181.0,910.5448154657294
793022,569.0,Meghalaya,East Khasi Hills,155.0,27.240773286467483
321023,569.0,Rajasthan,Bharatpur,5057.0,888.7521968365554
250344,568.0,Uttar Pradesh,Meerut,3555.0,625.8802816901408
560005,567.0,Karnataka,Bengaluru,3035.0,535.273368606702
802203,567.0,Bihar,Bhojpur,3124.0,550.9700176366844
700024,567.0,West Bengal,South 24 Parganas,3375.0,595.2380952380953
798620,567.0,Nagaland,Zunheboto,4774.0,841.9753086419753
814151,566.0,Jharkhand,Dumka,4118.0,727.5618374558304
788155,566.0,Assam,Hailakandi,3152.0,556.8904593639576
813211,566.0,Bihar,Banka,4827.0,852.8268551236749
845426,565.0,Bihar,East Champaran,5381.0,952.3893805309734
301406,565.0,Rajasthan,Alwar,4274.0,756.4601769911504
788101,565.0,Assam,Cachar,2311.0,409.0265486725664
852215,564.0,Bihar,Supaul,4512.0,800.0
721201,563.0,West Bengal,Medinipur West,2977.0,528.7744227353463
803116,562.0,Bihar,Nalanda,5178.0,921.3523131672598
273007,561.0,Uttar Pradesh,Gorakhpur,5480.0,976.8270944741532
232110,561.0,Uttar Pradesh,Chandauli,5650.0,1007.1301247771837
783339,561.0,Assam,Dhubri,3891.0,693.5828877005347
321404,559.0,Rajasthan,Bharatpur,5049.0,903.2200357781754
781302,559.0,Assam,Barpeta,2639.0,472.093023255814
321401,559.0,Rajasthan,Bharatpur,5138.0,919.1413237924867
847224,559.0,Bihar,Madhubani,4455.0,796.95885509839
477111,559.0,Madhya Pradesh,Bhind,3998.0,715.2057245080501
321602,558.0,Rajasthan,Bharatpur,5456.0,977.7777777777778
841207,558.0,Bihar,Saran,3543.0,634.9462365591398
802161,557.0,Bihar,Bhojpur,2287.0,410.59245960502693
735122,557.0,West Bengal,Koch Bihar,3124.0,560.8617594254938
785635,554.0,Assam,Jorhat,801.0,144.58483754512633
825318,554.0,Jharkhand,Koderma,4603.0,830.8664259927799
815313,553.0,Jharkhand,Giridih,4187.0,757.1428571428571
825322,553.0,Jharkhand,Giridih,5562.0,1005.7866184448462
737121,553.0,Sikkim,West Sikkim,1996.0,360.9403254972875
361005,553.0,Gujarat,Jamnagar,4797.0,867.4502712477397
835205,553.0,Jharkhand,Ranchi,4170.0,754.0687160940325
362275,553.0,Gujarat,Gir Somnath,3215.0,581.374321880651
423212,552.0,Maharashtra,Nashik,3895.0,705.6159420289855
713422,552.0,West Bengal,Purba Bardhaman,4878.0,883.6956521739131
784525,550.0,Assam,Udalguri,2580.0,469.09090909090907
733123,550.0,West Bengal,Uttar Dinajpur,2226.0,404.7272727272727
416412,548.0,Maharashtra,Sangli,4189.0,764.4160583941606
586128,548.0,Karnataka,Bijapur,5125.0,935.2189781021897
713512,548.0,West Bengal,Purba Bardhaman,2584.0,471.53284671532845
326519,548.0,Rajasthan,Kota,3214.0,586.4963503649635
783120,548.0,Assam,Goalpara,1680.0,306.56934306569343
282003,548.0,Uttar Pradesh,Agra,4807.0,877.1897810218977
853203,547.0,Bihar,Bhagalpur,3571.0,652.8336380255942
835202,547.0,Jharkhand,Khunti,4456.0,814.6252285191956
743127,547.0,West Bengal,24 Paraganas North,2150.0,393.0530164533821
700014,547.0,West Bengal,Kolkata,3000.0,548.4460694698354
225306,546.0,Uttar Pradesh,Barabanki,4431.0,811.5384615384615
802129,546.0,Bihar,Buxar,2184.0,400.0
786184,546.0,Assam,Dibrugarh,1724.0,315.75091575091574
721139,545.0,West Bengal,Purba Medinipur,4003.0,734.4954128440368
841410,545.0,Bihar,Saran,2719.0,498.8990825688074
851217,545.0,Bihar,Begusarai,4253.0,780.3669724770642
743318,544.0,West Bengal,South Twenty Four Parganas,3575.0,657.1691176470588
743387,544.0,West Bengal,South 24 Parganas,3312.0,608.8235294117646
782470,544.0,Assam,Karbi Anglong,1933.0,355.33088235294116
742121,544.0,West Bengal,Murshidabad,4640.0,852.9411764705882
743249,542.0,West Bengal,24 Paraganas North,1988.0,366.78966789667896
852220,542.0,Bihar,Madhepura,4807.0,886.90036900369
271311,540.0,Uttar Pradesh,Gonda,4049.0,749.8148148148149
223104,540.0,Uttar Pradesh,Jaunpur,4083.0,756.1111111111111
734014,540.0,West Bengal,Darjeeling,1934.0,358.14814814814815
785602,540.0,Assam,Golaghat,791.0,146.48148148148147
721211,539.0,West Bengal,Paschim Medinipur,4180.0,775.5102040816327
786610,539.0,Assam,Dibrugarh,1308.0,242.67161410018554
734301,538.0,West Bengal,Kalimpong,1905.0,354.089219330855
847409,537.0,Bihar,Madhubani,4882.0,909.1247672253259
182202,537.0,Jammu and Kashmir,Doda,5017.0,934.2644320297952
110061,536.0,Delhi,South West Delhi,2784.0,519.4029850746268
313702,536.0,Rajasthan,Udaipur,3312.0,617.910447761194
786101,536.0,Assam,Dibrugarh,1518.0,283.2089552238806
230135,536.0,Uttar Pradesh,Pratapgarh,4891.0,912.5
205247,535.0,Uttar Pradesh,Mainpuri,2469.0,461.49532710280374
221003,535.0,Uttar Pradesh,Varanasi,4821.0,901.1214953271027
477222,534.0,Madhya Pradesh,Bhind,2675.0,500.93632958801504
262906,534.0,Uttar Pradesh,Kheri,2549.0,477.34082397003743
323022,533.0,Rajasthan,Bundi,2295.0,430.58161350844284
635810,533.0,Tamil Nadu,Vellore,4476.0,839.7748592870544
411045,532.0,Maharashtra,Pune,2789.0,524.2481203007519
585223,532.0,Karnataka,yadgir,4329.0,813.7218045112782
477555,532.0,Madhya Pradesh,Bhind,3383.0,635.9022556390977
736182,532.0,West Bengal,Alipurduar,1091.0,205.0751879699248
388255,531.0,Gujarat,Kheda,4525.0,852.165725047081
841506,530.0,Bihar,Siwan,4102.0,773.9622641509434
783371,530.0,Assam,Bongaigaon,1925.0,363.20754716981133
275204,530.0,Uttar Pradesh,Ghazipur,4873.0,919.433962264151
832302,528.0,Jharkhand,East Singhbhum,5297.0,1003.2196969696969
743248,528.0,West Bengal,24 Paraganas North,2445.0,463.0681818181818
803212,527.0,Bihar,Patna,4817.0,914.0417457305502
732140,527.0,West Bengal,Malda,3379.0,641.1764705882354
202122,527.0,Uttar Pradesh,Aligarh,3017.0,572.4857685009488
313704,527.0,Rajasthan,Udaipur,4662.0,884.6299810246679
735218,525.0,West Bengal,Jalpaiguri,1596.0,304.0
321611,525.0,Rajasthan,Karauli,5199.0,990.2857142857142
587301,524.0,Karnataka,Bagalkot,4431.0,845.6106870229007
243003,524.0,Uttar Pradesh,Bareilly,4931.0,941.030534351145
700006,524.0,West Bengal,Kolkata,2531.0,483.0152671755725
742212,524.0,West Bengal,Murshidabad,1596.0,304.5801526717557
560083,524.0,Karnataka,Bengaluru,4407.0,841.030534351145
785685,523.0,Assam,Sibsagar,1222.0,233.65200764818357
363421,523.0,Gujarat,Botad,3662.0,700.1912045889102
824205,523.0,Bihar,Gaya,4005.0,765.7743785850861
788805,522.0,Assam,Cachar,1295.0,248.08429118773944
721631,522.0,West Bengal,East Midnapore,4539.0,869.5402298850574
475335,521.0,Madhya Pradesh,Datia,3819.0,733.0134357005759
391770,521.0,Gujarat,Vadodara,2148.0,412.2840690978887
782402,520.0,Assam,Kamrup Metro,2316.0,445.3846153846154
723127,520.0,West Bengal,Purulia,3020.0,580.7692307692307
786156,520.0,Assam,Tinsukia,720.0,138.46153846153845
205264,519.0,Uttar Pradesh,Mainpuri,4183.0,805.9730250481696
781127,519.0,Assam,Kamrup,2824.0,544.1233140655106
786602,519.0,Assam,Dibrugarh,1102.0,212.3314065510597
471301,519.0,Madhya Pradesh,Chhatarpur,4735.0,912.3314065510597
311604,518.0,Rajasthan,Bhilwara,3962.0,764.8648648648648
481662,518.0,Madhya Pradesh,Mandla,4105.0,792.4710424710424
852116,518.0,Bihar,Madhepura,4637.0,895.1737451737453
723155,518.0,West Bengal,Purulia,1834.0,354.05405405405406
302013,518.0,Rajasthan,Jaipur,4667.0,900.9652509652509
301028,517.0,Rajasthan,Alwar,4125.0,797.872340425532
326001,517.0,Rajasthan,Jhalawar,5170.0,1000.0
851201,517.0,Bihar,Khagaria,4147.0,802.127659574468
500032,517.0,Telangana,K.v. Rangareddy,1791.0,346.42166344294003
782445,516.0,Assam,Nagaon,2876.0,557.3643410852713
326038,516.0,Rajasthan,Jhalawar,4619.0,895.15503875969
781380,516.0,Assam,Kamrup,1358.0,263.17829457364337
845459,516.0,Bihar,West Champaran,4685.0,907.9457364341085
411001,515.0,Maharashtra,Pune,4651.0,903.1067961165048
841216,515.0,Bihar,Saran,1783.0,346.2135922330097
784182,515.0,Assam,Sonitpur,2084.0,404.6601941747573
477441,514.0,Madhya Pradesh,Bhind,4378.0,851.7509727626459
272155,513.0,Uttar Pradesh,Basti,4021.0,783.8206627680312
192101,513.0,Jammu and Kashmir,Anantnag,4357.0,849.3177387914229
781372,513.0,Assam,Baksa,1103.0,215.00974658869393
824120,511.0,Bihar,Aurangabad,3847.0,752.8375733855186
736172,509.0,West Bengal,Cooch Behar,1593.0,312.96660117878196
743145,509.0,West Bengal,North 24 Parganas,2634.0,517.4852652259333
209739,509.0,Uttar Pradesh,Farrukhabad,3565.0,700.392927308448
814120,509.0,Jharkhand,Dumka,3422.0,672.2986247544204
743245,508.0,West Bengal,24 Paraganas North,2579.0,507.6771653543307
302001,508.0,Rajasthan,Jaipur,4625.0,910.4330708661416
389115,507.0,Gujarat,Panchmahals,4887.0,963.9053254437871
560093,507.0,Karnataka,Bengaluru,1834.0,361.73570019723866
783391,507.0,Assam,Bongaigaon,2627.0,518.1459566074951
852214,507.0,Bihar,Supaul,4899.0,966.2721893491124
852139,506.0,Bihar,Supaul,4847.0,957.9051383399209
800006,506.0,Bihar,Patna,2652.0,524.1106719367589
793101,506.0,Meghalaya,Ri Bhoi,520.0,102.76679841897234
742237,505.0,West Bengal,Murshidabad,2358.0,466.9306930693069
396001,505.0,Gujarat,Valsad,4724.0,935.4455445544554
743427,504.0,West Bengal,North 24 Parganas,2625.0,520.8333333333333
383255,504.0,Gujarat,Sabarkantha,2912.0,577.7777777777777
342302,503.0,Rajasthan,Jodhpur,4007.0,796.6202783300199
208020,503.0,Uttar Pradesh,Kanpur Nagar,3144.0,625.0497017892644
852130,503.0,Bihar,Saharsa,4412.0,877.1371769383699
824237,503.0,Bihar,Gaya,3972.0,789.662027833002
805128,503.0,Bihar,Nawada,3422.0,680.3180914512923
805125,503.0,Bihar,Nawada,3398.0,675.5467196819086
233304,502.0,Uttar Pradesh,Ghazipur,4586.0,913.5458167330677
851212,502.0,Bihar,Khagaria,3817.0,760.3585657370518
477447,502.0,Madhya Pradesh,Bhind,2809.0,559.5617529880478
731238,502.0,West Bengal,Birbhum,2819.0,561.5537848605578
852107,501.0,Bihar,Saharsa,4682.0,934.5309381237525
303012,501.0,Rajasthan,Jaipur,4029.0,804.1916167664671
781141,501.0,Assam,Kamrup,1241.0,247.70459081836327
601201,501.0,Tamil Nadu,Tiruvallur,4553.0,908.7824351297405
742305,500.0,West Bengal,Murshidabad,2737.0,547.4
851203,500.0,Bihar,Khagaria,4434.0,886.8000000000001
733127,500.0,West Bengal,Dakshin Dinajpur,2606.0,521.1999999999999
228151,499.0,Uttar Pradesh,Sultanpur,4275.0,856.7134268537075
712401,499.0,West Bengal,Hooghly,4381.0,877.9559118236472
509371,498.0,Telangana,Narayanpet,4383.0,880.1204819277109
845416,498.0,Bihar,East Champaran,3437.0,690.1606425702811
411021,498.0,Maharashtra,Pune,3457.0,694.1767068273092
209401,497.0,Uttar Pradesh,Kanpur Nagar,3549.0,714.0845070422534
824112,497.0,Bihar,Aurangabad,3375.0,679.0744466800805
835303,497.0,Jharkhand,Ranchi,3617.0,727.7665995975856
787058,497.0,Assam,Dhemaji,1398.0,281.2877263581489
723129,496.0,West Bengal,Puruliya,2663.0,536.8951612903226
742123,495.0,West Bengal,Murshidabad,3564.0,720.0
835219,495.0,Jharkhand,Ranchi,4856.0,981.0101010101009
261151,495.0,Uttar Pradesh,Sitapur,4722.0,953.9393939393939
212663,494.0,Uttar Pradesh,Fatehpur,2926.0,592.3076923076924
483330,494.0,Madhya Pradesh,Katni,4557.0,922.4696356275305
731214,494.0,West Bengal,Birbhum,2278.0,461.1336032388664
736158,493.0,West Bengal,Koch Bihar,1732.0,351.31845841784985
722144,493.0,West Bengal,Bankura,3309.0,671.1967545638945
841437,493.0,Bihar,Gopalganj,4494.0,911.5618661257606
788162,493.0,Assam,Hailakandi,1509.0,306.0851926977688
456313,492.0,Madhya Pradesh,Ujjain,4101.0,833.5365853658537
243632,491.0,Uttar Pradesh,Budaun,3851.0,784.3177189409369
721260,491.0,West Bengal,Paschim Medinipur,2349.0,478.4114052953157
328030,491.0,Rajasthan,Dholpur,4020.0,818.7372708757638
803114,491.0,Bihar,Nalanda,4044.0,823.6252545824847
272154,490.0,Uttar Pradesh,Siddharthnagar,4452.0,908.5714285714286
805129,490.0,Bihar,Nawada,1889.0,385.51020408163265
700137,490.0,West Bengal,South Twenty Four Parganas,3300.0,673.469387755102
700140,489.0,West Bengal,South 24 Parganas,2549.0,521.2678936605317
362510,489.0,Gujarat,Gir Somnath,3328.0,680.5725971370143
262727,489.0,Uttar Pradesh,Kheri,4625.0,945.8077709611451
679325,489.0,Kerala,Malappuram,3158.0,645.8077709611451
784176,488.0,Assam,Biswanath,2561.0,524.7950819672132
313804,488.0,Rajasthan,Udaipur,4280.0,877.0491803278687
803118,488.0,Bihar,Nalanda,4739.0,971.1065573770492
841508,488.0,Bihar,Gopalganj,3301.0,676.4344262295082
224129,488.0,Uttar Pradesh,Ambedkar Nagar,3444.0,705.7377049180328
803119,488.0,Bihar,Nalanda,3674.0,752.8688524590164
713513,488.0,West Bengal,Bardhaman,3146.0,644.672131147541
244255,487.0,Uttar Pradesh,Amroha,3808.0,781.9301848049282
326512,487.0,Rajasthan,Jhalawar,2644.0,542.9158110882958
202126,487.0,Uttar Pradesh,Aligarh,2472.0,507.5975359342916
805122,485.0,Bihar,Nawada,3812.0,785.979381443299
788120,484.0,Assam,Cachar,2784.0,575.206611570248
560092,484.0,Karnataka,Bengaluru,2645.0,546.4876033057851
743371,484.0,West Bengal,South Twenty Four Parganas,3837.0,792.7685950413223
801301,483.0,Bihar,Nalanda,3653.0,756.3146997929606
272129,483.0,Uttar Pradesh,Basti,4065.0,841.6149068322982
743351,482.0,West Bengal,South 24 Parganas,2018.0,418.6721991701245
325009,482.0,Rajasthan,Kota,2636.0,546.8879668049792
271821,481.0,Uttar Pradesh,Shrawasti,4412.0,917.2557172557173
416413,481.0,Maharashtra,Sangli,4363.0,907.0686070686071
802112,481.0,Bihar,Bhojpur,3109.0,646.3617463617463
742306,480.0,West Bengal,Murshidabad,1715.0,357.29166666666663
813109,480.0,Bihar,Banka,3629.0,756.0416666666666
723153,480.0,West Bengal,Puruliya,2297.0,478.54166666666663
743357,480.0,West Bengal,South 24 Parganas,3303.0,688.125
845422,479.0,Bihar,East Champaran,4307.0,899.1649269311065
785001,479.0,Assam,Jorhat,1302.0,271.81628392484345
844125,479.0,Bihar,Vaishali,3718.0,776.2004175365345
474011,479.0,Madhya Pradesh,Gwalior,3624.0,756.5762004175365
783130,479.0,Assam,Goalpara,926.0,193.31941544885177
815302,478.0,Jharkhand,Giridih,3616.0,756.4853556485356
275305,478.0,Uttar Pradesh,Mau,4609.0,964.2259414225941
788126,478.0,Assam,Cachar,1059.0,221.5481171548117
306504,477.0,Rajasthan,Pali,4510.0,945.4926624737946
743442,477.0,West Bengal,North 24 Parganas,4643.0,973.3752620545074
488222,477.0,Madhya Pradesh,Panna,4110.0,861.6352201257861
470235,477.0,Madhya Pradesh,Sagar,3643.0,763.7316561844864
805127,476.0,Bihar,Nawada,3265.0,685.9243697478992
202123,476.0,Uttar Pradesh,Aligarh,4001.0,840.5462184873949
785634,475.0,Assam,Jorhat,1012.0,213.05263157894737
742147,475.0,West Bengal,Murshidabad,2506.0,527.578947368421
845456,475.0,Bihar,East Champaran,3655.0,769.4736842105264
732138,475.0,West Bengal,Malda,2468.0,519.578947368421
311603,475.0,Rajasthan,Bhilwara,3241.0,682.3157894736842
841418,473.0,Bihar,Saran,3240.0,684.9894291754757
227813,473.0,Uttar Pradesh,Sultanpur,4619.0,976.5327695560254
585215,472.0,Karnataka,Yadgir,2621.0,555.2966101694915
787061,472.0,Assam,Dhemaji,1300.0,275.42372881355936
825323,472.0,Jharkhand,Hazaribagh,4742.0,1004.6610169491526
326502,471.0,Rajasthan,Jhalawar,2514.0,533.7579617834396
794101,471.0,Meghalaya,West Garo Hills,516.0,109.55414012738854
799131,471.0,Tripura,Sepahijala,4118.0,874.3099787685775
342012,471.0,Rajasthan,Jodhpur,561.0,119.10828025477707
500089,470.0,Telangana,K.v. Rangareddy,3214.0,683.8297872340426
383325,469.0,Gujarat,Arvalli,4127.0,879.9573560767591
205261,469.0,Uttar Pradesh,Mainpuri,4199.0,895.3091684434968
242405,469.0,Uttar Pradesh,Shahjahanpur,4608.0,982.5159914712154
485661,468.0,Madhya Pradesh,Satna,4445.0,949.7863247863247
382775,468.0,Gujarat,Surendra Nagar,2364.0,505.1282051282051
794114,468.0,Meghalaya,South Garo Hills,47.0,10.042735042735043
328023,467.0,Rajasthan,Dholpur,4096.0,877.0877944325482
122004,467.0,Haryana,Gurugram,2595.0,555.6745182012847
783324,467.0,Assam,Dhubri,2806.0,600.8565310492505
784505,467.0,Assam,Sonitpur,1286.0,275.3747323340471
360490,466.0,Gujarat,Jamnagar,3696.0,793.1330472103004
804403,465.0,Bihar,Gaya,3057.0,657.4193548387096
484665,465.0,Madhya Pradesh,Umaria,3487.0,749.8924731182796
303008,464.0,Rajasthan,Jaipur,3930.0,846.9827586206897
743363,463.0,West Bengal,South 24 Parganas,1973.0,426.13390928725704
607106,463.0,Tamil Nadu,Cuddalore,4305.0,929.805615550756
700141,463.0,West Bengal,South 24 Parganas,2799.0,604.5356371490282
206123,462.0,Uttar Pradesh,Etawah,4518.0,977.922077922078
851216,462.0,Bihar,Khagaria,3991.0,863.8528138528139
782104,462.0,Assam,Marigaon,2311.0,500.21645021645026
841411,460.0,Bihar,Saran,3666.0,796.9565217391304
502220,460.0,Telangana,Medak,4266.0,927.3913043478261
841236,460.0,Bihar,Siwan,2205.0,479.34782608695656
843325,459.0,Bihar,Sheohar,4139.0,901.7429193899782
814112,458.0,Jharkhand,Deoghar,4145.0,905.0218340611353
344044,458.0,Rajasthan,Barmer,4618.0,1008.296943231441
232106,457.0,Uttar Pradesh,Chandauli,4173.0,913.129102844639
700018,457.0,West Bengal,Kolkata,2468.0,540.0437636761488
363030,457.0,Gujarat,Surendranagar,3457.0,756.4551422319475
796901,456.0,Mizoram,Saiha,2356.0,516.6666666666667
804419,456.0,Bihar,Arwal,4163.0,912.938596491228
326034,455.0,Rajasthan,Jhalawar,2829.0,621.7582417582418
834005,455.0,Jharkhand,Ranchi,4476.0,983.7362637362638
584139,454.0,Karnataka,Raichur,2810.0,618.9427312775331
743287,454.0,West Bengal,24 Paraganas North,1040.0,229.07488986784142
560008,454.0,Karnataka,Bengaluru,3557.0,783.4801762114537
802134,454.0,Bihar,Buxar,2269.0,499.77973568281936
323802,454.0,Rajasthan,Bundi,3654.0,804.8458149779735
743126,454.0,West Bengal,North 24 Parganas,3458.0,761.6740088105727
787052,454.0,Assam,Lakhimpur,2373.0,522.6872246696036
788098,453.0,Assam,Cachar,1189.0,262.47240618101546
471510,453.0,Madhya Pradesh,Chhatarpur,3944.0,870.6401766004415
209210,453.0,Uttar Pradesh,Kanpur Nagar,3277.0,723.3995584988962
700104,453.0,West Bengal,South 24 Parganas,3319.0,732.6710816777041
205267,453.0,Uttar Pradesh,Mainpuri,3677.0,811.6997792494482
787054,453.0,Assam,Lakhimpur,1885.0,416.11479028697573
400053,452.0,Maharashtra,Mumbai Suburban,4224.0,934.5132743362832
848130,452.0,Bihar,Samastipur,4204.0,930.0884955752211
741201,452.0,West Bengal,Nadia,2675.0,591.8141592920354
501218,452.0,Andhra Pradesh,K.V.Rangareddy,2888.0,638.9380530973451
847401,451.0,Bihar,Madhubani,3579.0,793.5698447893569
202395,451.0,Uttar Pradesh,Bulandshahr,4466.0,990.2439024390244
583277,451.0,Karnataka,Koppal,3909.0,866.7405764966741
721429,450.0,West Bengal,East Midnapore,2637.0,586.0
142026,450.0,Punjab,Ludhiana,3835.0,852.2222222222222
700110,450.0,West Bengal,24 Paraganas North,2284.0,507.5555555555556
848505,449.0,Bihar,Samastipur,3956.0,881.0690423162583
721253,449.0,West Bengal,Paschim Medinipur,2513.0,559.6881959910913
700121,449.0,West Bengal,24 Paraganas North,2613.0,581.9599109131402
600119,449.0,Tamil Nadu,Chennai,2702.0,601.7817371937639
322236,449.0,Rajasthan,Karauli,3321.0,739.6436525612472
274407,449.0,Uttar Pradesh,Kushinagar,4390.0,977.728285077951
201304,449.0,Uttar Pradesh,Gautam Buddha Nagar,4301.0,957.9064587973274
232105,448.0,Uttar Pradesh,Varanasi,3882.0,866.5178571428571
281301,448.0,Uttar Pradesh,Mathura,4492.0,1002.6785714285713
804417,447.0,Bihar,Jehanabad,2237.0,500.4474272930649
283102,446.0,Uttar Pradesh,Agra,4058.0,909.8654708520179
388540,446.0,Gujarat,Anand,3486.0,781.6143497757847
813201,446.0,Bihar,Munger,4186.0,938.5650224215248
723133,446.0,West Bengal,Puruliya,3084.0,691.4798206278027
502291,446.0,Andhra Pradesh,Medak,3027.0,678.6995515695068
388620,446.0,Gujarat,Anand,4402.0,986.9955156950672
743422,444.0,West Bengal,North 24 Parganas,2787.0,627.7027027027027
712701,443.0,West Bengal,Hooghly,3701.0,835.4401805869074
301022,443.0,Rajasthan,Alwar,4302.0,971.1060948081265
844112,443.0,Bihar,Vaishali,3375.0,761.8510158013544
781366,442.0,Assam,Kamrup,1700.0,384.61538461538464
825167,442.0,Jharkhand,Giridih,3599.0,814.2533936651583
743456,442.0,West Bengal,North 24 Parganas,3388.0,766.5158371040724
848236,442.0,Bihar,Samastipur,3653.0,826.4705882352941
731243,442.0,West Bengal,Birbhum,2510.0,567.8733031674209
841423,442.0,Bihar,Gopalganj,3624.0,819.9095022624433
509411,441.0,Andhra Pradesh,Mahbubnagar,4406.0,999.0929705215419
813107,441.0,Bihar,Banka,3094.0,701.5873015873016
731303,441.0,West Bengal,Birbhum,2569.0,582.5396825396825
841440,441.0,Bihar,Gopalganj,3341.0,757.5963718820861
848134,441.0,Bihar,Samastipur,4332.0,982.312925170068
713102,440.0,West Bengal,Purba Bardhaman,3603.0,818.8636363636365
733142,440.0,West Bengal,Dakshin Dinajpur,2079.0,472.49999999999994
250606,440.0,Uttar Pradesh,Baghpat,3729.0,847.5
223224,440.0,Uttar Pradesh,Azamgarh,4088.0,929.0909090909091
721506,439.0,West Bengal,Jhargram,3468.0,789.9772209567197
458116,439.0,Madhya Pradesh,Neemuch,3301.0,751.9362186788155
206302,439.0,Uttar Pradesh,Mainpuri,3116.0,709.7949886104783
786613,438.0,Assam,Dibrugarh,815.0,186.0730593607306
847308,438.0,Bihar,Madhubani,3989.0,910.7305936073059
721431,438.0,West Bengal,Purba Medinipur,3288.0,750.6849315068494
841419,437.0,Bihar,Saran,2616.0,598.6270022883295
734427,437.0,West Bengal,Darjeeling,1265.0,289.4736842105263
382445,436.0,Gujarat,Ahmadabad,3884.0,890.8256880733944
202398,436.0,Uttar Pradesh,Bulandshahr,4355.0,998.8532110091743
276206,436.0,Uttar Pradesh,Azamgarh,3414.0,783.0275229357798
